Dim.1,Dim.2,Dim.3,Dim.4,Dim.5
0.389842374291313,0.452405077085563,0.00359504513644395,0.1639234925139,0.434149881539664
0.677879974328724,-0.276239561280584,0.369460846997981,0.135943692946063,0.0914391752285883
0.770394592869914,-0.0134571407511716,0.459698141323578,-0.264617021455711,-0.143805947938909
0.919789368640305,0.0131513748637926,0.347905695954141,0.0142704236752327,0.0463298691948398
-0.471206298485019,0.766142292237658,0.0468480265962111,0.119637050390628,-0.198124682764172
-0.716754858631648,-0.501137977582852,0.357322546027723,0.0365792961670003,0.0441237336321705
-0.233793295577022,-0.191673734403693,0.671644291892529,-0.0531217708985421,0.468374517248689
-0.195091786442637,-0.365388608795003,0.257425975302813,0.360927471303922,-0.114357123113908
0.443309945140231,-0.0442736601780584,-0.0282581690046296,0.33650292062084,-0.0033079180523233
-0.230391219264984,0.364475538253763,-0.514678416961469,-0.20146207867427,-0.131846877746369
0.298969955520195,-0.305786096866295,-0.45515750348492,0.240688488136446,0.183106992671635
-0.342729945023002,0.101752985418423,-0.0343331415399283,0.769050547243607,-0.157456120669862
0.520128404025151,0.183659074718953,-0.100390533379675,0.404943920664434,-0.169173785069899
-0.531156104635588,0.0344163880330981,0.35393015610385,0.142298645192132,-0.0308847057724291
-0.811115272199428,0.00582928595056755,0.168462489711747,0.111744616565824,0.188201986090987
0.101553771442726,0.59385947845455,-0.102671932129074,0.217180511817549,-0.00177568996784086
0.68055518091195,-0.0701026420345981,0.415418357618485,-0.312301353636708,0.00018420669208427
0.392725404532937,0.694758485420173,-0.306073837747589,0.0719278589900277,-0.0433744336022121
0.505044085358957,0.797170320108893,-0.0305895118819309,-0.0710797516828002,0.0263432068787411
-0.17159308490371,0.171641159437087,-0.37657124355027,0.385780441603623,-0.415842032237972
0.250388121798243,0.45584173944903,-0.525061192402139,-0.18992205155492,0.0298664996746537
0.933156594816313,0.0360790044914479,0.113534976477949,-0.0275393777433035,-0.0194912146374036
-0.0425185909696815,-0.562797271931886,0.419993354496185,0.492717846571198,-0.0161606721524618
0.30271836338907,0.774434202186017,-0.0347414367388126,-0.258750428410629,0.0985177235925476
-0.407992782014214,0.00696972278444298,0.220886532687028,0.126506132409833,0.032614714808741
0.529663173177049,-0.222142479057264,-0.254750040733397,0.440170407165337,0.196257654551294
-0.439956433393974,0.694579540851478,-0.11311516889573,-0.162548969750941,0.0906176973157859
0.820504129379845,-0.0095745803344444,-0.019209414743431,0.402889411081818,0.0945216480248763
0.881931407611406,0.0495830883639401,0.110210203213749,-0.0850537024481395,-0.120049956652379
-0.393473633936059,0.312153172819853,-0.0201675917611298,0.23769507679047,-0.389518609218103
-0.448681390279004,0.298678744108558,-0.213636626247934,0.26502886265795,-0.0596908907451784
0.390925278485772,0.327677509176524,0.0217214955948944,-0.0273997577802336,0.307581932293414
0.72776864731446,0.457010639002931,-0.192138492361102,0.199225912626969,-0.17749391789246
0.789083548879194,-0.10715954540822,-0.115611384695557,0.313169717249381,0.0083579403494668
-0.488130273692967,-0.545200623381228,0.392575722173503,0.173469834137345,-0.0890081476812318
-0.653082579096665,-0.494460096455969,0.389254224152619,0.14281772308813,-0.0701350143073482
0.222763971762894,0.500062871126739,0.127224609152807,0.0163025460611123,0.57074569771842
-0.577635905719765,0.544833308205536,0.236469244362502,0.113833394238896,0.17546513730084
0.193908266764595,-0.149613869213293,-0.362914973505843,-0.219881296858467,0.279149433540973
-0.381446605597644,-0.319265439471031,0.313903287692301,0.234816467237169,-0.0354636811025968
0.731831995644811,-0.00474089818175958,-0.187287727994374,0.23790826915691,-0.187681911015152
-0.313011197153585,-0.237638024776186,0.0794381079751944,-0.480240577096898,0.0738338425017199
0.46231087019747,0.0823433574703523,0.153996256365533,0.467152200767144,0.225805861961846
0.858335706866956,-0.0861293426090648,0.333560751921417,0.0719569064769528,0.115663310750641
-0.563716599297541,-0.423386963799448,0.495636322650899,0.282116364939025,-0.249167996918202
0.266170214133229,0.479049866179461,0.0257803092350487,-0.526621635007681,-0.028633894524386
0.566235789604961,0.671956669469477,-0.0531888709414168,-0.175498778350282,0.086796074680537
-0.680413511442207,-0.121573837803955,-0.0463613278062997,0.308920440604319,-0.0572132951514853
0.0245641423593008,0.465742384004135,-0.327126691153682,0.180686631742421,0.136241347013056
-0.319020263018201,0.457603356462123,0.334575032317536,-0.141473567425174,0.191075256736616
-0.654285533386728,0.247390706659012,0.0732903866869429,-0.409606320946404,0.04981031447081
-0.522048043469023,0.219498171125632,0.187291616917748,-0.339563287139274,0.0726630467858404
0.804771256256281,-0.0636920639720683,0.398723219425709,0.218915123511474,0.0371529937006111
0.685672505244232,0.304335232967006,0.160963277384441,-0.169377838499447,-0.0268052862981287
0.919647002060271,0.0140997303400084,0.299749616120098,-0.00259974986413836,-0.0583161809208351
0.872887433076279,0.0432559176000101,0.331499188405411,-0.0630463203694969,-0.0548831041535999
-0.662364724609888,-0.168300796365875,-0.0486931087692472,0.294084421986643,-0.154626430152473
0.915511158558278,-0.056322095066665,0.213652299306602,0.0252146249381997,0.0263326035015372
0.611919603506376,-0.0857756489936395,-0.392781448441655,0.0337849246354693,-0.305464834417674
-0.333391671656242,-0.138013774620107,0.133621028869874,0.158660620066193,-0.224957765147938
0.635085532510602,-0.0345430478847099,0.461381086448734,-0.219803234291716,-0.0631884481318877
0.86606893823027,-0.0783932549263489,-0.170751816842384,0.308708066372875,0.0904486384066119
0.324421686965158,-0.33397739667837,0.52537470559161,0.21325951787961,0.285451321556142
0.275294509406322,0.465467695019741,0.0896978793702715,-0.0704111121515123,-0.48994304350447
-0.428759811624701,0.549103827030194,0.0749375673623016,-0.0224749745957508,-0.49425868129659
-0.693369155264007,-0.448581024669278,0.317174370968066,-0.000944989164678785,0.104304861644687
-0.154865846317397,0.17218162225151,0.470821661405745,0.425092921856133,0.035799771146903
0.9262833070801,-0.0797739771705073,0.0464635673674804,0.286418688987896,0.015662637801997
-0.115316619093184,0.140843719566526,-0.214539726779789,0.0650367415701062,0.422491854428269
0.625466858301175,-0.101150145271455,0.0692732008221467,0.433531139368511,0.14207258365193
-0.236638883619325,0.161354746455436,-0.0944076237443033,0.217889486170988,-0.155432887143889
0.450655979938533,0.563936512551774,0.13609055601556,-0.282748536035819,0.13715069002887
0.628833076908628,-0.0792204281585243,0.586980546313012,-0.202331586411105,-0.0292373736783093
-0.718328956951708,-0.0299064819565543,0.488871883687837,-0.104297904231282,-0.0379644293549945
-0.075861609863309,-0.525687054647147,0.0348234347207139,0.154031411234858,-0.0865137476368486
0.0239084704260467,0.754482614955886,-0.205346681090298,-0.111774918379165,0.327379800817441
0.0858354391782627,0.759790737566452,-0.135747425794848,-0.252883492296782,-0.256229841113714
-0.387053517586394,0.762771620988849,-0.0510804652634047,-0.0231996081838064,0.117548869141815
0.593368270054537,0.0224556404255822,0.519557185186281,-0.296360434747297,-0.0977052757710638
-0.247910875594937,-0.0116263637402443,0.485113516787389,0.217948554954855,-0.251895830472284
-0.0924771178765015,0.0460143496309792,-0.156964902887172,0.400028351732543,0.308751541686781
0.0129113671693134,0.0726639576582077,-0.383501655835926,-0.208077096244655,0.216472373753965
0.661836496814115,0.23371367820965,0.226092392469121,-0.144352360762513,-0.135567527690585
-0.721122472308442,-0.122658923708711,0.118545012682768,-0.113985139419115,0.0858549893989499
0.359798398227285,0.00799909011428372,-0.246070141513373,0.0873365364360292,0.2656783136071
0.767964717290656,-0.223445656469546,0.208688688624921,0.277529374902316,0.125909611486244
0.927648450436549,-0.0856086423979931,0.108673518428406,0.188929960339515,0.0829052964275593
0.136478600713846,-0.186875364576074,-0.454918241549758,-0.133204907581812,0.254714310778959
-0.169334728585318,0.157463001854533,0.0130266361198033,-0.462439606056165,-0.0431863502986313
0.832301091048831,0.0198588412364309,0.450353956197314,-0.184846580418639,-0.0525365653187608
-0.537546975400186,0.182997137398012,0.229979049846873,0.121031855964318,-0.0211336270634334
0.732408948986438,-0.039425310467158,0.438586411026562,0.173255367083657,-0.00504099327462921
0.254764865493658,0.612621814366193,-0.451454793338863,-0.178872224085392,-0.017359597742143
0.91487447878438,0.0193729299736034,0.273112108309284,0.0244283583111921,-0.0575115124424022
0.710895565520888,-0.238464065685532,-8.42197629156697e-05,0.0133518501978065,0.15819969578828
-0.343913082921856,-0.249347183887249,0.274492529905673,0.402402054901517,-0.0157838023816609
-0.822997909185421,-0.13880340169095,0.341419989164301,0.102835681143357,-0.113232382578589
0.607336214783361,0.0185098622953621,0.508058780715462,0.294005941485229,0.121876563961522
0.42320913064383,-0.130014620970063,0.262759671640525,0.411865054335203,-0.102059228754252
-0.517674177260199,-0.406269775021452,0.390065570839276,0.0361030504250869,-0.35056822989129
0.576205109456484,-0.108137273372786,-0.415262969101671,-0.0158963747371466,-0.322866273819673
0.074994062543472,0.743545774131205,0.148777791439264,-0.25080933711101,0.334805088940638
0.0259492351705031,-0.454681936226429,0.109379404425715,0.0199936269627311,-0.296972645810187
0.655294395014273,0.477313347866147,0.283562409040306,0.0920463347751098,0.385486817273272
0.0759646244505166,0.489797077111054,-0.0870218191087008,0.217971870787898,0.160453156785008
-0.297022929301193,-0.35333164841224,0.356633040905672,0.298409798189334,-0.0295230882530802
0.730770640536483,0.0232553677354808,0.359714274315453,-0.254949329632102,-0.131115048125236
-0.251109290199184,0.741134172445695,-0.0716227664814208,0.154741668740261,0.0293556720440277
-0.357427152837483,0.335231500305292,0.364869276842303,0.060887369615687,0.109122874005522
-0.736402021173797,-0.0983263668755881,0.372144765017032,0.189882976237878,-0.104686922178297
-0.469871824319689,-0.64205436658669,0.414923838603885,0.0633292413555304,-0.0157162042362017
0.0637111486509114,0.861514251912102,-0.21439598870731,0.0399054090905583,0.266345337207893
-0.102961647719707,0.402945417509653,0.231636079564967,0.0324885693087705,-0.00874031528109112
-0.484016071403852,0.634446942516587,0.16317348219168,-0.0961141658617076,0.161393064533322
-0.701935924758917,-0.108272061625229,0.341157912273873,0.0211124612066196,-0.305203571652886
-0.410609768692944,-0.0326053967120491,0.180838690617241,-0.465016347402617,-0.168271462374875
0.761047225905374,-0.10534155045587,0.367166982897361,0.0423084561863471,0.168027624765727
0.927837962311246,-0.0260619285683072,0.232923140628226,0.211012939407222,0.0108864302624626
-0.76975964257433,-0.342744537658243,0.280485259089951,-0.0630794779964831,0.213493143835772
0.799341054154616,0.232312187503963,0.264132440160968,-0.00597435750766097,-0.220604869395262
0.642686184672184,-0.260888391994427,0.0228371378431363,0.122519408479063,-0.246182850780717
-0.067285487463553,0.593499741926659,0.165340456900284,-0.0207798553966974,-0.211945809504287
-0.719871162447471,0.181903969634974,0.333344370716181,0.0339165127224741,-0.0574469565646864
0.953052445165586,-0.0372628500340196,0.206973453692461,0.0166642494646049,-0.0918731139624999
0.668445889937406,0.0877826427148131,0.530062932671331,-0.245152867223975,-0.0798438188622644
-0.0127475922639504,0.601556893775675,-0.413603683998194,0.0434779904823116,0.0247232537783812
-0.0837120551781857,0.325297567379303,0.305935359485014,0.13367275446682,-0.108259085226625
0.683502359172411,0.067350733784734,-0.451997179822603,-0.035155302517673,-0.0562257998862493
0.721531895416813,0.0366214184340279,0.306744956897561,-0.266058979067656,-0.216663604309919
0.142858879720022,0.34825108130173,0.331349406470707,-0.657643714822978,0.185309555086557
-0.126630713213105,-0.0705798924879728,0.123080547140633,-0.125473556708382,-0.509233952305338
0.910974467096908,0.00428735108746431,0.11626309153759,-0.032790380232994,-0.138266297310022
0.404686321813278,0.00143240254448475,0.0725733016536806,-0.522551141524091,-0.320427110858974
0.916758162753746,0.0808124945912013,0.0360562399104986,-0.0741428921208436,0.0720682054149066
0.957301530745286,0.0044040164930519,0.0104990039894304,-0.055372755874694,-0.0953060172044872
0.871643888249345,0.108659244812024,0.0102771681314909,-0.161627112573272,-0.205959094320077
-0.460052609763936,0.412051487014593,0.179822038631492,-0.117624415147031,-0.174093869560729
0.887376804238001,0.131003038143617,0.173246500830143,-0.0238682561000909,-0.047140202534754
0.440502177302198,0.176963299056162,0.0811867572972523,-0.516353772765295,0.23926421562808
0.22748268376223,0.414711827307662,0.246095505698771,-0.637266703160465,0.172110069140889
-0.608789010685984,0.0746565431990445,0.384565006075601,-0.221262870644775,0.118242419513473
0.885416621726604,-0.0540925296642623,0.375944001604768,0.072368813584592,-0.0325130285238137
0.600370202246124,0.102313016743363,0.57552401800658,-0.247791556003538,-0.0198160699951285
-0.424589206781786,0.730559426848092,-0.0700083049204461,0.183361420181701,0.0146296423243562
0.472489799709134,0.165158025614652,0.0022458625036204,0.200193019024795,-0.225770621528112
0.0675982477868005,0.570466465250484,0.00678847576690762,0.235060214096654,-0.339561422272372
-0.329561654725624,0.683979935415278,0.141203479610068,0.310655673241389,-0.245078603448903
0.109461089216949,0.829416310068122,0.0693244297962851,0.270564354684818,-0.127380472827554
0.930124792156606,0.0342496669589731,0.289270457695541,0.0865817548038958,0.00355665403116469
0.829158305243595,-0.0713433376025666,0.373395232913297,-0.00284414641006629,-0.0196989644112459
-0.766299550048051,-0.45404559781813,0.387394201189487,0.121301927869839,-0.0817563058937762
0.873056044086903,0.0485632722217517,-0.00683439209802118,0.312344872581314,-0.0156046344331458
-0.116014845723596,0.889102993973732,-0.0383450041503962,0.281043575765735,-0.22129029771042
0.502924478398127,-0.242623940296787,0.0622565180150524,-0.17021293498437,-0.117952582490865
0.809443270176433,-0.00138609090416448,0.137459793622989,0.384691979464179,0.126985134942922
-0.149367484307225,0.882216452296455,-0.0311123294454416,0.280949986763335,-0.213766199734085
0.782288953822226,0.116798117801808,-0.123521931307156,0.13657025907615,0.11430293627154
0.782086491149524,-0.000304756474423981,0.512105627112558,-0.166515440778174,-0.0517050600821512
0.0176064945963493,-0.127585943619623,-0.523168712123225,-0.103385456135757,0.264981575071773
-0.711401279782963,-0.445980667563747,0.300535636893284,-0.00149003660973278,0.143643978485811
0.421599980242303,0.0607112631363548,0.669954899009944,-0.0426769473645432,-0.0227487959233936
-0.0559390748596886,-0.206028410127654,0.387585036176588,0.14460663977772,-0.0769623373366373
-0.149600525796765,0.498780593027559,0.108789572111021,0.238145668266,0.392178668254883
-0.264319782810812,0.773743859723844,-0.108586023551793,0.377391999402242,-0.11466852337412
-0.696479877553632,0.0788371504082,0.269691034007176,0.00856575830375795,-0.0313514435276056
-0.254691587256928,0.319207803374202,-0.102898952753078,-0.295559988894521,-0.121364567643327
0.683714058741166,-0.0166485584906719,0.564766050283132,-0.127655684805602,0.0172044043782078
0.856563406170513,-0.0873068677364508,-0.0411441203304603,-0.260490852186375,-0.185363985516079
0.709437334775136,0.020116697728212,-0.385155618486777,-0.0232103894402711,-0.192226516735761
-0.807367057469771,0.233874790664117,0.205673469644622,0.165522999167409,0.156358178919616
-0.134292190692318,0.246399293159732,-0.0807265649100757,0.27509304456802,-0.255241324065885
0.341975803950138,0.334065060411729,0.361987056641287,-0.472789830904344,-0.365803663780708
-0.812620674491318,-0.00658474006673805,0.222965452556461,0.100375458156997,0.193017649318681
0.0631164525511776,0.662416749265124,-0.290895192029294,-0.219209265078837,0.223900457309304
-0.1135428371459,0.303664713348667,0.248027878047986,0.179149867436597,-0.215430426531585
0.118907142000493,0.0198294433819294,-0.323482095907152,0.287354804570517,-0.371886779899254
-0.634270102818344,0.302284877122976,0.209844486044881,0.123994016726984,0.345050051726148
-0.289158572704002,-0.0453605181059723,0.252126061537382,0.440307307592962,-0.0776564887122299
-0.295973495702426,0.695872390365212,-0.107606844871483,0.355923255406853,-0.224861506684249
0.716922222229116,0.0059530845251508,-0.319487279291151,0.337320507948503,-0.193827469166559
-0.294820259998855,-0.107098430619862,-0.0393318093650431,-0.0243676749268485,0.186245654183861
0.289909318187664,-0.164009026183868,-0.258088393574379,0.459357306600294,0.194335498763775
-0.101964879012834,0.827713819408907,0.151042523761298,0.102882158506881,-0.0863244493415485
-0.460589757518563,0.570471016391807,-0.100339423612965,0.390048815972462,0.161538640762743
0.166798269086549,-0.0480347304239925,0.132002242874061,0.338212901970672,0.277739989162911
-0.457740840746972,-0.306334509955793,0.524990317890269,0.17671618532832,0.0948823376973006
-0.0636038462208101,0.31055944003399,-0.0376864132705692,0.0969717997753249,-0.0465950626959765
-0.0244525013063512,0.593179211439301,0.0778604863082996,0.180630059542392,-0.271885650669447
-0.364079073276169,-0.455290704560414,0.276254560068864,0.48899434741203,0.223834463689564
-0.111715060971303,0.0751835082566482,0.57683759364919,0.12375968611686,0.0602090934478074
0.804945875088796,0.057402304156137,0.464140917767491,0.103818121665604,0.0157615342485708
0.831378629322172,-0.0421255832438855,0.0972032939444915,0.201888730631206,-0.225637267298662
-0.515204390304192,0.578641075662452,0.222380138472036,0.102149301770641,-0.247430199017955
-0.0403494787481694,0.754891611506831,0.0426776449480962,0.246363182675958,0.0772956728120904
-0.709777006631137,-0.309891471129794,0.369237086009903,0.147579692669951,-0.178637409993648
0.460826559629373,0.0747518094318771,0.510334447696486,0.392266691314702,0.201801129676914
0.621927032111093,-0.0628604463570288,0.355131643247604,0.292016529041186,0.0227605162651685
0.711911136254845,0.18423393997559,0.0475025269015154,0.234868056001703,0.211329831377543
-0.607243663199766,-0.194884919187509,0.325839768001021,-0.0620612195509868,-0.0938136195622083
-0.0964844742332071,0.833319101261253,-0.0015596808310776,0.280394706231365,-0.129723770602268
0.737035399745361,0.332648544676949,0.109850927883483,0.11317584284739,-0.0882540899306367
-0.287796659082727,0.156845737905769,0.117785725069052,-0.277312242807291,0.0255923435290343
0.745075687555838,0.113506941187345,0.41429390588646,-0.304764313397157,-0.0975863032028285
0.858382841058443,0.0824480916530821,0.0320873893178821,-0.209323702329703,-0.0360449116669816
0.409808850746154,0.453642098001618,-0.012995682719175,-0.0754131603855916,0.09700130482958
0.567023566550442,0.314210993705515,0.24289438744857,-0.210732445508744,-0.556994313096912
0.354726466595412,0.35426604945594,0.170377360161564,0.0651202417759045,0.328507280978545
0.173351758960415,0.678220507999431,-0.0052189087137135,-0.257670940503363,0.144028086148634
0.860091126982532,0.0204691039191821,0.317996757991197,0.114161786594802,-0.0234122071332595
-0.242067712432982,0.352778930525497,-0.0443262669010864,0.298199407833089,-0.0262473069774381
-0.702695715025766,-0.0873652043622248,0.26051585196057,-0.22013379900989,-0.000588973237993207
-0.797308613013232,-0.26195197931589,0.361547853978448,0.155792644350777,-0.0714328470502789
0.442728620477303,0.301249606051802,0.183688121439575,-0.191165047519795,-0.628387593306427
-0.542268398609838,0.180044027323991,0.208506200287074,0.296198768193999,0.388749065304764
-0.593883110490333,-0.167108385590662,0.266453535862716,0.155392924317888,0.301649232753392
0.868831968953456,0.0235994245333793,0.406413251256202,-0.0366838750387063,-0.0370401602414954
-0.66899096308793,0.342660949909613,0.220136239303255,-0.0247646160925809,-0.0108299953281817
0.255824044048271,0.086057592575831,0.272223357516433,0.445794480459306,0.312378779957755
0.785839561603564,-0.0011373251171818,-0.358260375305232,0.158181225117954,-0.263303778882546
-0.14422578181302,0.281807474108246,-0.174977510572543,-0.169847201207767,0.102663061276925
0.781592042368349,0.0156496797167841,0.365496977468177,-0.0179910332228616,-0.0466028816692151
-0.244041556843103,0.653079104086761,0.234549940983112,0.030702532086483,-0.0872274528919038
-0.861873970092041,-0.135610086005359,0.261082556811437,-0.00505727815328174,-0.0102624815121212
-0.401285223985698,0.820008943573079,0.00610027077937055,0.0341964632610381,-0.264329670636484
-0.703684646587432,-0.0732946481703831,0.481238928798066,-0.0966692222796693,0.0658004113263143
-0.155235724386273,0.648463876865144,0.265022429792839,-0.253768950174591,-0.378006659965475
-0.355351608045722,-0.174481763643603,0.0138735274307771,0.0755389555902882,0.251303595877445
0.52410562207373,0.744617277793875,0.061286758438159,0.0472724341281095,-0.172735031576463
-0.400171119459205,0.362534059028833,0.178454455203926,-0.102352877620581,-0.268859610256265
-0.163528398489631,-0.141277356217323,0.0625832681062073,-0.059551491763843,0.286696866947841
-0.094985371226078,0.344678918871603,0.148733334347901,-0.080149668358128,0.312464950377656
-0.389101430619574,0.312303972356967,0.60285353384597,0.131584077534522,0.0930466150877452
-0.370755102826594,0.203320887875746,0.242221821094726,-0.169457847131452,0.193987467782841
-0.356210011688892,-0.293324555151205,0.592641381863938,0.0999129023871362,0.257643057705666
-0.792329048738314,-0.0751664228075038,0.336447403806686,-0.0458444445370978,0.032888205928603
0.836613281790925,-0.0888439762322711,0.398559728987663,-0.0906733244032112,-0.0404024494533715
0.381837558045273,-0.242811662885644,0.45391725641597,-0.0958299241566917,0.0486046540317528
0.652730601734581,0.0420600162844056,0.127724693659411,0.447579763120357,0.381212390057938
0.593838611711094,-0.111242556498604,-0.116910406120278,0.110103709772297,0.420170847253102
-0.384097706681946,-0.520765890083414,0.525442410087744,0.206783163077991,0.208991800323676
0.892265741419006,0.0312068501732714,0.112406860515345,-0.0310990618216345,-0.222681561194932
-0.788601733481471,0.0263215066218341,0.20354374066837,-0.216913436011452,0.140452408100402
-0.113622157607009,0.602978130594379,-0.117872329449651,0.390199593947357,0.151912119990585
-0.733647156057435,0.371257319327655,0.15282638718762,0.0825336733763681,-0.250120720842521
0.949448106747736,0.0100285164228597,0.0322893472061973,0.228950880288841,-0.0258969181480955
0.387468177376131,0.104070173537595,-0.391578484653855,0.393029231638357,0.330913031428542
0.326788425937715,-0.00282530082829978,0.292149805937938,0.460778832239236,-0.0795680092325224
-0.01087769036048,0.375554128454338,0.26252494728057,-0.59731456802574,0.148080624330679
0.899085612086197,-0.089593352628706,-0.116102707453554,0.196975647130141,0.0122578369723423
-0.0423000264559537,-0.403058733914759,0.0216472556205839,0.0855028551676651,-0.279034654976438
0.440575792979436,0.226749138124025,-0.138275599904067,0.0556444867822612,0.52886187782392
0.66203611088683,0.0912040571134404,0.441747272255071,-0.232863030565482,-0.0247354739028384
-0.0675247471326939,0.896907031219039,0.0442001250695153,0.174726838472936,-0.204169921991202
-0.343057577530344,0.473080091364699,0.0497140182888406,-0.132054332946657,0.291840338006987
0.721726621667032,-0.0765130979506993,-0.00829849075988247,0.271203989590821,-0.0946669903110979
0.53616064345333,0.130116745577644,0.689853477357763,0.119503909647394,-0.165934327648446
-0.374520393358933,0.761773355398302,-0.00629186182130255,0.186100967353449,-0.234674079435979
0.727637444031258,-0.052698522546953,0.443003014304021,0.168625821376183,0.00806608874320055
-0.452136741965034,-0.220569881874102,0.421943617489206,0.156296509435738,0.236172514088808
-0.54616280578427,0.375997362084593,0.359686688311017,-0.189507571609099,0.210592999309717
-0.595990736974405,-0.103622412111768,0.328179123520818,0.198698506442161,0.245909017832349
-0.168758112658871,0.775032640304738,-0.039998672905026,-0.285809714512883,0.242888205081139
0.0604501167107647,0.340982851718968,0.337445438616987,-0.684323536786365,0.1639934711505
-0.532677214526794,0.277668645911881,0.114800770416653,0.0874727284539319,-0.23405460534797
-0.287454629194699,0.211394852856337,-0.210662009975841,0.30349063633288,-0.291652363345283
0.0369049477102998,0.679738514184242,0.259180612855396,-0.0963865209062066,-0.352250030943251
0.187960425495296,0.655805886288281,0.18521069688209,-0.299213342786866,0.215081228240405
-0.742314628082996,0.0554634851602092,0.490400133288031,0.0100402748016542,-0.110390280458384
-0.120827811423956,-0.382284016934,0.102927901200263,0.0913490320383524,-0.268156704754172
-0.310653060843794,-0.088712042994323,0.0716775307918067,0.308384550397727,-0.100180006689377
0.0276538875396954,0.368159204891562,0.664138400703615,0.00575535393811283,0.0712085341739921
0.466149275166602,-0.193317867896012,-0.362218276357884,0.120359817675148,0.355260311467591
-0.730156525253154,0.174095485929444,0.336155287381527,0.0392936036187425,-0.0634102904071503
0.86001945545432,-1.04700577164782e-05,0.455521566285877,0.0393632611339136,-0.0826886108138944
0.929415800586864,0.0103636045243708,0.191046736058427,-0.0273109699588998,-0.108527325280616
0.376589538217437,-0.257241170770738,0.163251921209248,-0.176206660113356,0.246085311022824
-0.0815307622763285,0.100309092571533,-0.257407430852798,0.324930617095224,-0.24142280596308
-0.791768960935175,-0.069951272175926,0.227129898930737,0.109290370265069,0.107135167819777
-0.571801899894926,0.56378432600418,0.279735585304727,-0.00375455700155931,0.104179685372865
-0.214321095200873,0.775051135597972,-0.0198103731682977,0.0655497599360838,0.0234224784357324
-0.618223098910233,0.363764235044104,0.347338976797869,-0.164466918360459,0.21524632179684
0.296016799471324,0.076786786355543,0.434835403230734,0.0680909881755878,0.143105881315312
-0.0705750554875254,0.670140028770393,0.0122205084848685,0.157278155198704,-0.199889026352784
0.688986018168522,-0.0113849281170637,0.463534707691663,0.066311316013768,-0.00626284680206738
0.139058077049149,0.458464755061034,-0.0435273260905355,0.0455242085300717,0.466752292813563
0.803967653798601,0.0176204663471538,0.0854047095537695,0.35437749699143,0.141640469119221
-0.0328753874152679,0.774515048598968,-0.207338859842352,0.255959662620115,0.260075418703002
-0.186291051285908,0.432143096523633,0.323219532889697,-0.117567881608545,-0.206835979681955
0.906001346947303,0.116687932007575,-0.0250382317424258,0.0660715213968583,-0.0260584205301299
0.541100464284726,-0.137766252171648,-0.580970362782181,-0.153429221632441,0.0830127794570187
