PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34
-3.61638637741103,-7.07334598459768,9.97764479098227,1.02671039491892,-0.41233342006752,1.62359632475942,2.99689864426099,-7.34402608690885,-2.52410276536666,0.959022525165249,-7.42994290820561,-3.04891329022367,5.47369689376426,-0.819797567374102,-1.87709962370486,0.678793544538042,-4.18867580800114,-0.919309277634713,3.38140240923862,0.670274033927073,-1.58683705097186,0.431927829476272,-2.16984112165349,3.50474390915029,-0.841488765210853,-0.155453295076482,0.711329279164129,0.495765731698802,-0.976006606961033,-0.806668051708583,1.18553420059484,-0.147577130192229,0.57043637714749,4.17027523624824e-15
-9.83431380584431,-12.4674541183104,0.624836915129036,1.33120715801181,-4.59692928931463,-3.11650304684283,0.455348843933893,-1.50886001714379,1.5009741988653,0.218176959755373,0.701890940114386,1.23237279021628,-2.89215850013612,-5.04072975954147,1.69093383619836,-2.66347856231539,-3.00403584084732,-4.07931204310498,-1.8209691670282,-1.5204094881795,3.2483839276633,-3.90580862905371,-1.28173694126478,1.25039271098641,-0.83043966637299,-3.33005387374989,-0.935806176582911,-0.669260824039407,3.31736554279454,0.104917134446381,-2.41797241889134,0.022937383289024,-0.147729068247789,7.63278329429795e-16
-9.53529186243428,-16.0735596062745,-1.24736121321363,2.85184916079494,3.80311111285515,1.24236974762834,-2.16862527780804,-0.0396122619193063,-6.16460094273893,-0.898014791884856,-0.461408801904067,2.38745001265066,-8.22889379461851,2.21963310342747,-4.61026424877329,-1.14508661352961,-0.371493496724228,-1.29900434713506,2.14967051501784,0.724111682262242,2.93032201894619,-0.0429972672347287,0.719126045671887,-0.777590664261225,-0.495868626556065,1.97570909097504,-0.0677737258898769,-1.22853497525174,-2.30487812495694,-0.197032065829893,2.21046539436517,1.51184662485546,-0.73574130543708,1.31145094783847e-15
-8.0999474931994,-4.57910045773227,-1.21901732624359,-3.98945170378933,8.394053359339,3.92609607193177,-3.99390806773694,-2.09571428156551,1.09875449038586,5.52248995962888,2.43335885928585,-0.722000381897429,0.773767918994388,-1.40932485206912,1.22942128182633,-2.40844920308437,-0.470824136265798,-0.582218492604543,0.68976225348425,2.45275701650463,-1.97375911132291,2.76496133951937,-1.65406471620049,-1.01036518380457,-1.43592183723846,1.51607337951389,-0.5236872905237,1.48049275599638,1.82511478928085,5.79890922295029,-0.881249398966497,0.290404021646625,-0.857621986910121,3.00107161343988e-15
-7.39486708693376,-14.505911522054,-2.37061840579744,-3.79210625823927,-0.535788273752751,-0.241011346918547,1.28023274998124,3.92061493017913,3.93226377445089,-0.316445582814333,1.07541455632569,-0.0513328214179874,3.08531579549561,-1.10978746885808,-1.35682708943415,1.97957860115271,0.425704525072028,-5.61742467422598,-1.26102616922231,-1.0475334677305,-1.94213202954695,2.30778119554541,6.20171106158625,1.09251192106814,2.38874039703367,-0.382365603301286,2.27514691189214,2.28577302729368,-1.69433135067113,-0.166606309329285,-0.0956839639645206,0.0970559858910905,-0.748084381953221,2.45983788893511e-15
-6.27680040915486,-8.66530801080381,-1.14023677572165,-7.13509087501499,2.60190868289279,4.08771471640519,-1.37479047399333,8.29188855228325,6.30742363021779,-1.39941793383349,-6.97415272672183,-6.14290154979008,-2.2011671907225,2.07521406063808,1.52077352883835,-1.54733430542958,-1.16980346403714,4.45146022444971,-1.55575892171794,0.665734248917729,-0.133649344862198,-2.34507919778947,-0.866781712044781,-0.452476082854491,-0.733016801830571,-0.168152180412593,0.116838951877172,-0.152622428875842,-0.734661328485717,-0.908434481512528,-0.586111543928428,0.0521141555692892,0.0267671638436933,-3.6802158542848e-15
-9.83980309100315,-10.6297487017742,-2.23684482528034,-4.07314776056059,0.731994171794645,4.16986030810509,-1.6634659915645,-0.0953579520132752,1.2015054655041,-4.11769414717024,3.05909534795719,6.24242380153602,1.45082883374427,-1.1223822037573,2.34616607996003,-1.40698411534977,0.440580364069615,1.13701641172658,2.61382193196786,-2.1818352445292,-4.32298228303621,2.57850393296469,-2.75199646169025,-1.88607011003798,0.517557659049326,-0.359393250707364,-1.12361185335303,-1.79088147807077,1.2070220357138,-3.54921357736551,1.36158604230193,-1.9062456423704,1.26651825338262,3.31679128606766e-15
4.68840868628102,-5.78928870591501,3.74385286318091,7.95034711217558,6.84857331399907,-2.41365295181794,2.37275865713177,0.445533167833359,-1.18862745208007,-0.163105491455933,-0.407906966422876,-0.010983501289945,0.618978162999184,4.15987148555518,2.18152853756842,5.18154851549488,-2.18682030896678,0.611094717186312,-6.05091675176089,-3.06767524880747,0.668530902425336,2.78393634168398,0.310719676774316,-1.19880567932026,-2.65010302007422,-0.622900941367975,-2.70798384069155,1.3526403028332,2.06841292234808,-0.453236426262594,1.51684644464564,0.27004369198054,0.232592623104285,1.9671764217577e-15
3.12755931934574,5.57837536822668,12.3324522248059,-1.56934310552535,6.84701043177619,-0.8979728802097,-1.6952378481923,-0.651807350221604,-2.05811684427345,-2.18836534501153,-1.11746540293715,2.33265423805739,1.95361212821165,-3.67967373354133,-2.05716819064673,-3.7524871048591,-0.358401600226789,0.934065503429682,-6.0145988851643,-0.0955196480709391,1.98010298961993,-0.380889460942566,-0.856523005790615,-1.2537161133412,5.41021804456236,2.52117408794091,1.23178947815104,0.110307163393034,-0.437184288634306,-0.513034143167169,-0.553234777781247,-0.454893047559127,0.702310121295201,-3.85108611666851e-16
4.53121174440208,-2.48416020537412,6.97397567336202,4.68607828794993,-7.01769285463098,-3.40448800878222,4.80325733502651,0.176103158706109,-1.40961814928768,-2.76008404459576,-0.0777286575792092,-2.61970489938514,-1.83762158872689,2.59751303901033,-1.29240659267951,-6.66365718669324,1.76310865722092,2.26553450098724,0.599617114591578,-1.39259952148067,-2.52309030584195,4.36256577375014,2.39920280316506,0.167358597285496,-0.293789193460323,0.0256967530564038,-1.98106617154518,-0.655351032161022,-0.00667641533043655,1.42631827108289,-3.23421583318258,0.321373430166281,1.13137023929305,3.68108321602278e-15
4.76324067151397,8.04744777874635,9.73674190986911,-4.23713954048015,3.16886065338499,-6.57270065017763,-1.9855039007753,2.7738271470095,2.84944849366557,-5.73335310021344,-2.24621353186467,5.40452291455703,1.45052996896198,-3.48428268539142,-2.73366863149975,0.920948597354359,1.42202551637756,1.74077858765549,2.71826007454091,0.944885466255642,1.12930543647891,0.185229509082991,1.84294984753416,-0.357579200511865,-4.55379331354202,-2.54759596168677,-0.117828763055281,-0.0831050042506556,-0.132833321980232,1.48799989655951,0.825626871792613,0.0844178542924796,-1.83290233471093,2.0122792321331e-16
6.8310249350464,2.71275445424067,6.7313195897169,2.59766558132103,5.76409706060998,-5.3285387046592,-4.11189355427408,0.842598095252064,-1.39969583367301,0.51030111908314,0.232271417193022,-0.175138549552781,-1.5451676628904,3.84479740509963,5.23944895176415,0.0454812810496999,0.932960156193017,-1.87847059352783,3.83120530865524,-2.11778694724324,-1.81827931824677,-3.34470143003509,1.93089635681118,1.20060456830549,-0.890504897939738,2.93122446378592,4.12983140676545,-0.17127848148676,1.98028515166244,-0.771260208053974,-1.41530954285687,-0.692902886288931,1.38855212271637,1.2490009027033e-15
7.05852474925138,2.87308842015472,7.95710984312891,-4.47547577766327,-0.992985920896817,5.71858577679409,-1.33867227082614,-0.420995877740214,-1.69092131820453,0.767186637319392,4.682421973893,-1.7770268605502,0.174289817895447,-0.749767839889362,2.63656054169197,3.17427625688362,-1.79519737639546,1.86231017652168,0.611392660861075,0.48565424362989,0.599118237376967,1.31376689197848,1.46525597151133,2.22692176512804,1.00593227988707,0.630384180814284,-0.99500423582753,-3.65579514510178,0.380881750188458,-2.12054589242986,-2.05983935394011,3.0982706925359,-3.75551962260474,3.21270787750905e-15
7.93313377846166,2.77942861496283,6.62966852079183,-7.20238354234334,-3.12580144055175,1.39959370104075,1.16103276360249,0.118402000112211,1.71459084537045,-1.2037699804391,4.29212708118806,-0.467680277630114,0.442960223752102,1.07151235906208,0.208148861614964,-0.0796146369927306,1.29579665656108,-2.88172757262227,0.751773724101116,2.65119965214508,0.783394356428936,-2.34253668509607,-1.10147234523472,-0.865304577147467,-1.31647883424165,1.60533754666448,-3.31566683056717,4.14375809274903,-0.683699227471547,-1.44561211454666,0.745887232406341,3.4094817159097,3.28055862170881,1.8995222061946e-15
4.28195059784598,-4.24847584840389,5.63644855848932,0.54378243381265,-2.87800533974301,2.68580820989031,4.03533816468292,-0.862058454952038,0.739178913571566,-4.62857902552042,5.60078929171049,-2.94571251807196,1.37210352788978,3.67042403996835,-2.82199438807041,2.54309263182364,1.37475519328821,-1.60648844001848,-2.03558004786875,0.169674783710523,-1.76635153522046,-3.17816245257217,-3.4477850669794,-2.54433860743121,-0.711218146575302,-1.10497958985997,3.20072807225215,-2.87509580714407,-1.12246971675573,2.85779244826426,0.233115781121361,-1.09463575739018,-0.638675008327975,2.8796409701215e-15
10.0547570759952,4.2560104860578,5.66197941427219,-5.46681885874541,-4.8759631933463,5.26711565457374,-1.89946296869668,-0.674132681612363,-2.86919754939726,1.08216149063351,3.02956427679335,-1.35009087024201,-3.65228623311635,0.193261591009145,2.65957014515506,-0.0631682571646843,-2.79148100122118,2.19100138706909,0.522075231385813,-0.421085287058331,2.50630920386986,0.296914531652941,3.09638077866216,1.15287014427021,1.037398620948,-2.52060644447005,-0.0117676598129074,1.7332985165929,-0.540159188165902,1.72487015685485,3.00395632897193,-4.21785116381525,1.12795234958503,-3.90312782094782e-16
17.187347290067,1.52187620973669,-6.16205458627741,12.3047042193868,3.44849215903605,5.02121964798756,2.54849626834596,0.322467948042754,7.56686946184844,-3.31504950257496,2.62113426358791,-2.33876141029209,-0.845476113110879,-4.21726914123963,-3.64999652968801,0.700661901306113,-0.371012860017877,1.47980853076644,2.854583270473,-0.78144608357411,1.40451790411658,-0.612559353745165,0.416532743324301,2.40929708970567,0.955460015817784,2.89244619881099,-0.69337619710678,0.429296414771896,1.91942690184729,0.165707172063079,0.871725805933401,-0.713833306053255,0.361593747213066,3.70536934468646e-15
12.3826852674931,5.6428323035573,3.58559428329401,4.74239108072669,-7.48060929574061,10.6944912074385,-1.38645725625913,5.43122128480604,-0.587363364051522,4.63477001453152,-6.72179585367459,5.6736733991805,0.0328268704747921,0.30718123575983,-0.686635511715906,2.25710591310725,1.99894754337328,-3.04982825069169,0.313858268583437,-1.0260914987181,0.859712920012838,0.917192478804497,-0.92121908977099,-1.93801199627081,-0.109313303315716,0.401439674279503,0.369025271304393,-0.508704257340021,0.876365361911044,0.901632780583194,-1.51453508205753,-0.00485874085725752,0.55195479062654,3.79904441238921e-15
9.80636178535421,0.533968958664219,1.94340347641652,4.84483514161292,-3.51102048065682,-3.85064978010973,4.22126031711353,4.04434863934403,-0.263660966018267,5.60173674275904,1.19283127610269,0.44237357435002,-1.63486848256165,-1.29908887545539,1.52799797111781,-3.7657988867001,1.26311792130811,1.37889537287741,-0.330963250925226,0.921670839331813,-2.70036331408896,0.0558250392566533,-2.75028779861072,0.0666927597246998,0.859484358446689,-1.2665982811981,2.7131460408364,2.60080493104433,0.803367484309526,-1.43520387986562,3.84555884398747,1.54307700754903,-3.08712153846841,3.79557496543725e-15
13.1300296601191,0.776548600618077,-2.7013580481896,9.48244532555106,5.00425762289066,-2.31156662393184,-3.15892648471529,3.35055475989441,0.581123917993743,4.00576598098303,2.64811456477329,1.30859537038832,1.54514877815109,-0.484485666507454,1.30059359152373,-0.879692371930041,-2.32750870044344,-0.902253812028605,-0.110009395739132,4.15038172051659,-1.37092567566853,-0.584911953235283,-0.559597284965182,0.610877808353291,-0.356720448945608,-2.92173511839592,-1.67322858364424,-1.62885444372945,-5.33594126929872,-0.969877289673754,-1.83385257465529,-1.08937428744133,1.26247010373887,3.87190279838023e-15
21.4666785513296,-2.10077438047904,-11.7643271468266,-7.40350088367799,-3.01335009491119,-2.61174406308981,0.763155844894797,-1.47566581271039,-3.23657989568194,3.08521510752179,0.251986855098721,3.47042624381156,0.523081879966986,-1.24270800575135,-3.9620771153728,0.893672018940361,-4.12375253429571,3.75675309939454,-1.57016719427356,-3.63222611549966,-3.62170728383763,-3.20354402609808,1.07731886672897,-0.48559496934077,-1.56231866619147,2.03003855561138,0.126322417664792,0.629694982847648,-0.545897597604821,0.532229415580595,-1.29950648788815,0.468713250031052,0.186664318661414,-9.38485400503453e-16
11.8284190314648,-1.89385125546342,-2.94755391151743,-6.10932551227947,2.26579957147997,-8.57600406713235,0.939962021277978,1.60834273247341,0.256932194010004,2.0777184525663,-0.810128165075961,-1.95801872823338,-0.381636205112658,2.60736452588946,-1.84796307755808,3.54594645408224,0.618499473437834,-0.459909767023632,4.87669925187978,-1.89303752030608,2.82505179206048,1.72133319038274,-3.59813191945368,-1.30924306983744,5.24204194301987,-1.81590174915185,-1.66992032215129,0.445640820887314,0.636781717198798,0.577927357254067,-1.32310844295667,-0.55474088929261,-0.296190911419932,-2.77555756156289e-17
20.8398001089851,3.44537108718459,-9.82154667280109,0.815014492299992,2.23492768859171,2.56697421026967,-2.58377253217831,-7.81096279759211,-1.55484729872312,-5.15869757398703,-4.08143860092005,-3.79711740834575,-1.68276553985352,-3.27462975239127,4.36284034529305,-0.766669144820909,2.60707236873153,-1.89249395548458,-0.228537473339786,-1.56649801672421,-0.648789487902365,0.558817454580733,0.736126948503062,-3.42831452786697,0.216648310422498,-2.43681204981887,0.750784855303434,0.598811694233824,-1.52873144573503,-0.0888629166780624,0.195302214051655,1.75825807950978,-0.55140054865316,1.16573417585641e-15
21.6093557366852,-2.16817403075751,-10.8265569380284,-5.92992161203482,-2.13317264615315,-2.55928821748359,-0.48896026789554,-1.22341034765617,-0.260250026028497,-1.53556605615315,-1.61581575123525,1.05876549998107,2.19174826266516,3.84170419680738,0.0149340857558401,-2.30106621104074,1.72392011147454,-2.18481061188136,-2.95703012791475,5.59531363060874,2.54330952907443,2.10829386316064,-0.289163465170123,3.41741445197719,-1.25601879948196,1.42750215400577,0.61240317754234,-2.37912713628223,2.36846250321346,-0.874989781906758,1.04456761635427,-1.3359094522883,-0.145655548031335,1.49880108324396e-15
