PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34
0.0596605615734097,-0.0137222047223863,-0.0802251730075152,-0.0449469674669472,-0.00547018797612252,-0.0282439569355185,-0.0109559570541752,-0.0360043391810196,-0.0158095641152678,-0.0180936620859993,-0.0450474014563726,0.0105071751703054,0.0277430196858733,0.0442519199278412,-0.00295466968846693,-0.0305454144965634,0.0176407044210576,-0.015287910683165,-0.0650682028438763,0.0573252606712158,0.0261996071533912,0.0410356782015209,0.000683994299674545,0.0173120714071578,-0.0198414368876883,0.0559839956559416,0.0110165714332782,-0.0399800843497141,0.0969353474078471,-0.0217530835839803,-0.0107661550146248,-0.00598320575021732,-0.0277160402841088,-0.0656285589095305
0.0163093108668917,-0.0664763000886728,-0.0972464694062962,-0.052865047972293,0.0381170013017574,0.0254088835868654,0.0113541937739851,-0.0444101199559654,-0.0528420607429839,-0.0425024720352469,-0.0594803736715125,-0.010985812848227,-0.013362149519682,-0.0296719105215274,0.0480298612294895,-0.0303612129139313,0.0493000288596239,-0.0123064192490556,-0.014972960302485,-0.0031546255638419,0.0228621149011067,0.0250508342689932,-0.00580270585085326,-0.0496148045106112,0.00842820945438335,-0.0349239151071679,-0.0251122113874221,0.0726191113880728,-0.0184271848487196,0.0638476041203303,0.0876065280895318,0.0293989113067558,-0.0296819335998139,0.112875607263445
0.0762558635093426,-0.00796771075989311,-0.0281202980186185,0.0316236018959786,-0.0300718554154647,0.0380112400362383,-0.0303737554874479,0.00812636593887522,-0.0010375348259132,-0.00864417276550963,0.0235633301617613,-0.0080306836620155,-0.0189479986792621,0.00383972516168208,-0.0105564321388763,-0.0136372100861541,0.0251925443197954,-0.00757265213585097,-0.0133742960275108,-0.00995531402871608,-0.00101539447395123,0.0257823569361434,-0.0256442214386086,0.0461979098933277,-0.00703001465791424,-0.0379650449389553,-0.0140706432624663,0.0690165515800726,-0.0270309822024174,-0.0126551692524381,-0.0369346897453729,-0.0155539478553982,-0.017733694019245,-0.00758986302593234
0.070917307522541,-0.0116921013005713,-0.0429803504157221,0.0282814718752883,0.0215341550487656,0.0272629575656829,-0.010753450847909,-0.0362990171703154,0.0254504729158607,-0.0590278647675504,0.036700399387885,-0.0185054079664792,-0.00531914743491825,-0.0513853982705772,0.0372748915129218,0.0301228552617321,0.0336843936313356,-0.00185834582509814,0.019046608126558,0.0241003369320736,-0.0119023089988292,-0.0196368468965019,0.0131826297363149,-0.0344903470987613,0.00430054817514801,-0.0391366015602353,0.0252497221770675,-0.0154062192297223,-0.032958868581779,-0.0211799028770496,0.0706443981926689,0.0217104281784355,-0.0533210184898059,0.115444294362169
0.0724288483196797,-0.0165597137222051,0.0278473912558549,0.000639749723600828,0.0439517806125619,-0.0343190814830222,0.0124724008968842,-0.0192648045469851,-0.0394006827472934,0.0433912504652115,-0.0693135571484993,0.00492932963224896,-0.0161218982077887,-0.00226769990410964,0.00762829199625247,0.00874192935949248,-0.0204388814869595,0.0223611084260072,0.0455598207525315,-0.0119335593062404,0.0201269898429004,0.0196665998466538,-0.0590796905339245,0.0170254467023436,0.0134467266574627,0.00237468500778756,0.0245897498648847,0.0176242630066214,0.0520379427750008,0.0242456302835696,0.0258351679384044,-0.0491066560396028,-0.0299374730297906,-0.283696034819305
-0.0456181925849964,0.0169873026209605,0.0234923404494425,0.0777770101369626,-0.0232022579968906,-0.0443102149571616,0.0567762494819666,-0.00607500096157713,-0.110502804070841,-0.0267319103459367,0.0497128152833721,-0.0517238044053327,0.0081723037678081,0.0331743137549628,-0.00946367372334678,-0.122900397444751,0.00639171847736395,0.0797978454921851,0.0210446184226313,-0.0306961341357496,0.0610054120604865,0.046092142779169,0.0491762630561885,-0.0154324092784753,0.044107946269652,0.0388422467026866,-0.0164746539786715,0.00728369946643688,-0.0366798683017692,-0.0153643369091659,0.0305305036160163,0.0824462660330871,-0.0511554955069497,-0.0763991819804143
0.0207076554986061,-0.0664677899516007,-0.00444446136272314,-0.0385054198771484,-0.0174879926739161,0.115162133244985,0.0139556407953276,0.0367572904538507,-0.106312206166395,0.0355738856991354,-0.0237865753167666,0.116276714494387,-0.0372408529369492,-0.0465310636445843,0.00492168501136981,0.0126192517527388,-0.0362288730116267,-0.0353447474879697,0.00815215792017975,-0.0444412043316759,0.0153648496653918,-0.0569965837572006,0.0353878656305829,-0.0232088287151721,0.0591328721554988,0.0045424947902452,-0.00857608942186337,-0.0279094223197149,0.002356005241093,0.00973325327059511,-0.0174325257611267,0.0672409793020153,-0.0767093160843871,0.112808620310833
0.0630580743113563,-0.036864214102635,-0.0367974415263203,0.0104558394307989,0.0516502809182826,-0.0725404645866067,0.00951477717980747,-0.0231837514921384,0.0162063228550278,-0.0234162080469653,0.0671251310069525,-0.0451035496783232,0.0382474351268503,0.014070062139389,-0.00047561471441889,-0.0196453913013218,-0.01564592442095,0.0521988750156991,-0.00558899667303705,0.041658591964496,0.020815780728134,-0.0475467891008787,-0.0429204791172156,0.0240948196712831,-0.00343587572968775,-0.0215431204271732,-0.0455388606191231,0.00808920236048365,-0.0103168795903101,-0.000711966354968799,0.0466377973432177,-0.0341904727119484,0.00717886909932892,-0.317271200835447
0.0515413365663739,-0.043204750560383,-0.00417668186936019,-0.0724227015064208,-0.023426236672603,0.0119780827908176,-0.0220060208726186,0.00936525869632743,0.0104411600622213,0.010688519383562,0.00772733746260966,0.0116251566954339,-0.0618588262602378,-0.0759913066598735,-0.00913807791096998,0.000914573215107164,-0.153407819818923,0.0227184162224439,0.0751632805856441,-0.0349580579045945,-0.0241927540991081,0.0215364131321689,0.0850283600693584,0.0456115945399347,0.0477068005783667,0.00809506524484443,0.0261604954240027,0.000901073318562214,-0.0580925874488268,0.0158856959596111,0.0279745834146253,-0.0696991654494875,-0.0775861082519618,-0.121625185870734
0.0670794887048164,0.0109057811742423,-0.0199264660363268,0.0609972557362405,-0.018158482475794,-0.0162339770280848,0.0410574777083646,0.009224222265117,0.0203231010927378,0.0121467944121812,0.0277490594982914,-0.008761763011334,-0.013082802313167,-0.0594083117847467,0.0262805236031531,-0.0605420509546342,0.000916034641987875,0.0240920592710208,-0.0335326458189626,0.0263907411595213,-0.0288853224177655,0.012383381628574,-0.0344634101213174,-0.00295579369668762,-0.0353186590116196,-0.00700535436721915,0.0470875786884715,0.0677361465507988,-0.0195101341352927,-0.0350990329671443,0.145952484545795,0.0605524681293807,-0.082851328644225,-0.0917040124706501
