			mx sample	304424	304423	304422	304421	304420	304419	304404	304405	304406	304407	304408	304409	304410	304412	304413	304414	304415	304416	304417	304418
			label	2.16.2016_001	3.01.2016_002	3.15.2016_003	3.29.2016_004	4.12.2016_005	4.26.2016_006	5.10.2016_007	5.24.2016_008	6.07.2016_009	6.21.2016_010	7.05.2016_011	7.19.2016_012	8.02.2016_013	8.16.2016_014	8.30.2016_015	9.13.2016_016	9.27.2016_017	10.18.2016_018	11.01.2016_019	11.29.2016_020
			species	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human
			organ	serum	serum	serum	serum	serum	serum	serum	serum	serum	serum	serum	serum	serum	serum	serum	serum	serum	serum	serum	serum
			treatment	 1 - Pre-meditation	 1 - Pre-meditation	 1 - Pre-meditation	 1 - Pre-meditation	 1 - Pre-meditation	 1 - Pre-meditation	 1 - Pre-meditation	 1 - Pre-meditation	 1 - Pre-meditation	 1 - Pre-meditation	 1 - Pre-meditation	 1 - Pre-meditation	 1 - Pre-meditation	 2 - Meditation	 2 - Meditation	 2 - Meditation	 2 - Meditation	 2 - Meditation	 2 - Meditation	 2 - Meditation
PubChem	KEGG	InChI Key	label	170104aOEsa17_1	170104aOEsa13_1	170104aOEsa03_1	170104aOEsa06_1	170104aOEsa15_1	170104aOEsa10_1	170104aOEsa16_1	170104aOEsa05_1	170104aOEsa19_1	170104aOEsa12_1	170104aOEsa04_1	170104aOEsa09_1	170104aOEsa08_1	170104aOEsa14_1	170104aOEsa07_1	170104aOEsa02_1	170104aOEsa20_1	170104aOEsa11_1	170104aOEsa18_1	170104aOEsa01_1
6267	C00152	DCXYFEDJOCDNAF-REOHCLBHSA-N	asparagine	6534	7095	6264	5266	4316	6361	7599	6412	6500	7234	7397	6089	5703	6185	6948	6971	8300	7182	7528	7717
444899	C00219	YZXBAPSDXZZRGB-DOFZRALJSA-N	arachidonic acid	5494	4189	4550	3271	4358	2652	3873	2776	1240	1422	2731	3338	5989	3655	3828	3423	1305	4440	3826	1877
10467	C06425	VKOBVWXKNCXXDE-UHFFFAOYSA-N	arachidic acid	6256	5778	7635	8299	6465	6737	6500	5366	7132	7180	6942	6206	10263	6416	9159	8053	8133	6639	5676	9603
100714	C00872	JINBYESILADKFW-UHFFFAOYSA-N	aminomalonate	14049	13647	10387	12493	9382	12222	14922	12690	16279	12013	11776	12810	11872	11184	11954	10772	15672	14932	13102	14330
5950	C00041	QNAYBMKLOCPYGJ-REOHCLBHSA-N	alanine	517654	686130	601045	867289	724908	953123	890230	975052	732029	657178	887233	684249	530542	637652	586270	764572	688032	724700	795272	757006
196	C06104	WNLRTRBMVRJNCN-UHFFFAOYSA-N	adipic acid	1835	1338	1630	1140	771	1105	1091	1523	1279	938	1251	1170	1112	13360	859	1498	12713	952	933	1203
6083	C00020	UDMBCSSLTHHNCD-KQYNXXCUSA-N	adenosine-5-monophosphate	144	143	191	238	108	790	1026	1934	545	300	195	144	286	228	2760	387	187	210	158	194
60961	C00212	OIRDTQYFTABQOQ-KQYNXXCUSA-N	adenosine	415	219	331	238	185	1373	2227	2553	1793	778	119	596	884	525	2582	1928	613	128	155	143
151266		SKCKOFZKJLZSFA-JGWLITMVSA-N	6-deoxyglucitol	2954	2925	3283	4042	2403	4284	4231	4059	3383	3130	3530	2944	4285	3231	3396	3060	3873	3511	2267	885
10413	C00989	SJZRECIVHVDYJC-UHFFFAOYSA-N	4-hydroxybutyric acid	1027	722	972	724	799	877	849	564	901	1032	806	658	749	920	915	793	781	788	913	710
92135	C01089	WHBMMWSBFZVSSR-GSVOUGTGSA-N	3-hydroxybutyric acid	171379	59293	16151	7057	22758	2457	500	10670	4235	14932	3675	2503	2793	117476	31302	2189	3227	78812	8482	9101
16069996	C06474	WZYRMLAWNVOIEX-BGPJRJDNSA-N	3,6-anhydro-D-galactose	4342	2254	5158	4203	4494	2879	3574	3390	6828	6220	2539	3735	5215	4423	4326	4980	4347	5289	4747	2888
70	C00233	BKAJNAXTPSGJCU-UHFFFAOYSA-N	2-ketoisocaproic acid	3174	6016	4313	2427	18617	435	2130	5391	2595	5166	3714	824	1867	1754	1992	1193	1515	1804	2186	2308
43	C02630	HWXBTNAVRSUOJR-UHFFFAOYSA-N	2-hydroxyglutaric acid	1006	766	687	567	511	304	683	605	420	1074	678	474	902	813	732	209	489	394	532	382
440864	C05984	AFENDNXGAFYKQO-VKHMYHEASA-N	2-hydroxybutanoic acid	109093	85013	74233	30215	67946	18535	48885	46810	72574	76197	37938	51844	71236	116991	71832	56651	73868	82595	29698	44236
150929		DZAIOXUZHHTJKN-UHFFFAOYSA-N	2-deoxytetronic acid	1671	1707	1260	1070	1250	1537	311	1436	1435	1227	3259	1040	1566	583	1027	1010	1619	1271	1295	1162
14900	C01885	QHZLMUACJMDIAE-UHFFFAOYSA-N	1-monopalmitin	1345	1063	1231	957	1004	742	1335	1098	680	1311	1749	1279	1531	1166	1145	999	986	832	1124	1373
2108		HOVAGTYPODGVJG-UHFFFAOYSA-N	1-methylgalactose NIST	19043	4589	7167	11350	3322	12601	21220	5960	9355	4309	53913	11499	10073	6686	5693	2815	5910	16895	4459	47639
			610256	364	715	512	780	1148	436	1060	1158	312	770	1272	1532	665	304	932	400	1065	1357	535	1065
			204994	677	800	824	663	564	598	1223	816	670	691	702	816	734	812	662	718	817	625	1181	772
			203812	10201	9546	12082	9839	9872	6766	8509	13504	13486	11997	10016	11833	11246	6739	11263	8555	13415	11878	12491	9358
			196901	9393	7077	5155	5600	6831	7489	9632	5526	8229	7658	820	6738	7154	8151	7318	6244	6642	6631	8193	5259
			192876	9959	15792	7342	14969	7255	14658	5707	5099	6452	11510	11491	13527	11318	19143	8620	4847	12685	14144	10497	2392
			191802	1573	2526	1634	731	1280	2179	2677	1239	2198	2306	1744	2415	1446	2261	1671	1534	2351	2107	1859	1642
			183508	535	329	195	521	202	224	364	386	294	305	289	295	353	1474	487	211	1207	474	187	204
			183433	123076	101839	126442	101819	91666	94916	117229	94849	110254	102834	91897	94969	105219	107367	111520	104373	116121	109641	115801	110202
			183139	3073	2215	2291	2586	1978	3375	2590	2157	2305	2652	2802	1000	3019	1781	2632	2502	3364	1076	2257	2269
			183115	1564	1071	808	792	1706	902	1187	1106	1465	872	1392	881	619	626	952	819	792	778	1103	622
			183049	3439	3784	4159	4295	3235	4771	3998	4641	3322	3836	4577	4869	4329	3974	5003	4925	4063	3970	3447	4086
			172624	43508	39390	42369	34681	35583	29062	41682	31516	42089	40341	30966	31043	33015	42963	37910	32569	41683	38909	41707	38267
			171564	12650	1379	1019	2407	1288	20267	3349	2694	1302	4338	575	3894	2422	2410	3366	2463	2933	2100	1816	3315
			171303	9697	2664	11024	5744	8081	7653	9719	8616	8660	8258	6145	7398	8972	1233	10297	10080	8588	8325	8765	2239
			170232	171	221	687	179	1225	551	269	789	479	544	520	910	1173	197	675	416	1184	277	3096	313
			170069	48892	43365	37802	40643	36319	38646	49211	40870	49007	3880	38706	34572	36257	51885	37813	35857	33946	29003	27236	30314
			168759	491	392	646	740	768	528	409	689	691	507	535	496	707	449	523	696	521	617	388	566
			161878	4686	2408	3639	3654	3070	2239	2895	2517	3158	3035	2598	2681	3398	2880	2907	7149	2498	9203	3479	1631
			161875	1784	1039	1000	965	1110	839	1356	658	1354	954	768	789	896	1087	825	767	1389	956	1077	758
			146277	2216	1698	1507	1974	2084	2032	647	1877	1907	2528	1338	2548	3759	1780	2987	898	682	2315	1872	2989
			136398	223	162	181	180	342	242	114	253	247	368	251	352	530	273	271	246	235	274	223	281
			135619	2045	1717	1454	1245	2440	1986	2338	1729	1569	2537	1463	1687	2561	1749	2027	3306	1934	2340	2045	776
			135260	2345	2847	2017	944	1957	2537	2719	2186	2542	2349	1736	2427	2368	2882	2465	2309	3506	2790	2508	1527
			134336	10377	7287	11575	9480	8110	10811	9392	6973	10145	9025	6129	7857	9966	9498	9407	8458	11507	8472	9326	9230
			133612	593	521	393	516	619	324	810	486	196	734	615	427	821	451	427	855	532	661	680	768
			133605	1098	1173	1293	1037	1013	955	847	1007	1310	737	1046	1528	1577	1109	1287	1015	1512	1145	1081	1140
			133340	4672	5403	4830	7138	4991	6161	6244	5252	6330	6428	4692	5274	4505	5665	5697	5578	6091	6268	5778	5319
			133242	2636	5413	5552	4844	4604	5487	5346	3933	4416	4538	3833	3768	4782	4915	4801	3989	5850	5220	5248	5008
			132976	2794	851	738	653	748	714	1195	2215	4712	607	2776	1692	937	506	852	675	654	755	751	739
			131620	18493	15513	22447	17178	15490	15455	15405	14999	15757	17460	15999	16102	5554	16275	17866	16819	10425	17231	17845	5523
			129225	8449	7077	7236	5838	7025	7078	7717	2163	7050	5749	1347	6230	5332	8151	5363	6244	8369	6691	5806	3867
			126423	3237	4007	4701	4542	3200	3528	4319	2483	3458	1638	3000	3470	3304	3583	4428	3857	4204	2033	3802	2230
			126354	3261	2815	3621	2081	3308	3528	3045	2192	1736	3251	2726	2002	3788	3311	1518	2560	2010	1184	2789	261
			126345	1900	2871	3105	2264	2435	1637	3952	1963	1023	3034	1497	3490	3073	4403	3195	4104	2978	4129	3212	3196
			124996	4275	4451	5577	4759	4203	5707	1153	2797	5655	6365	6551	3096	3488	4594	2138	3458	1652	2696	6725	4942
			124903	22811	17553	25055	20331	17191	21071	20873	17476	21509	20082	16521	18736	16423	20236	22295	18464	23709	22122	19964	18643
			122191	2765	1859	2801	1683	1818	964	2062	973	2129	2594	1606	2154	1797	1189	2643	1256	3056	2792	3513	2346
			121890	1351	1854	2386	1687	1477	2030	2101	1473	2087	2198	1428	1632	2656	1485	2314	1642	2635	1967	3175	1528
			121468	395	475	869	325	349	361	396	426	551	831	252	521	624	552	295	405	854	1185	464	672
			121467	728	668	1755	606	640	641	960	920	1238	1200	627	1254	1529	1004	1472	1054	1584	1314	805	953
			121002	1336	1239	1733	1492	1527	1321	1092	1578	1533	1987	1763	1844	1555	1503	2637	1549	2050	1143	1740	1667
			120744	6829	4760	2114	4509	6453	4613	2953	4142	5123	6591	3616	6298	3703	6035	2620	5122	7914	4886	5546	3560
			120562	14674	14500	18997	20109	13937	18074	19328	17001	18401	11124	18852	15789	18834	16659	16045	14181	13606	12697	19546	17543
			119167	7493	5956	3605	7750	7862	6038	6209	5109	6367	7283	4822	6010	13057	6094	7700	10629	3851	8226	6225	6159
			119129	3820	3672	3801	6251	3313	4990	6904	2303	4772	4992	5240	4143	2634	2964	3684	6961	3131	4911	4205	5175
			119054	1011	1099	1014	820	855	965	1063	791	746	921	1489	1121	1289	861	1163	798	1322	1134	1064	920
			119026	1772	1287	1328	1667	1924	1138	2888	1315	1769	1695	1967	1365	3054	1330	1532	2674	1123	1159	1920	685
			119023	4977	3648	8589	6045	10148	7488	9280	7368	7526	9719	6580	7245	8700	7249	6640	15489	5274	6652	9871	324
			112556	2124	4804	2643	2312	2634	3229	2778	5536	2153	1554	4320	3381	6751	2839	3850	2984	1294	4885	3989	1988
			112530	574	658	915	777	548	584	771	772	717	571	619	620	761	604	650	510	506	769	688	493
			112487	4331	3501	4273	3458	3275	3405	4044	2973	3595	3422	3192	2848	3011	3320	3700	3738	4020	3392	3257	3748
			112264	2151	1973	1991	1698	1564	2269	2558	1775	2039	1295	1925	749	1269	1405	1243	1250	2180	1314	1925	1336
			110570	6875	7179	7522	6780	5915	4254	4591	7346	6894	5553	536	3967	7965	8720	7162	8393	2074	8704	3141	7822
			110501	2681	3168	3045	3379	4959	2420	6137	4873	3046	4371	4447	2659	5299	3171	2709	5149	2742	4745	4345	5007
			110321	914	691	738	702	725	640	943	592	895	705	756	599	998	281	775	617	909	751	881	645
			110183	3274	2340	3294	3152	2711	2784	1719	2826	1100	2789	2548	1940	2457	2032	3189	2791	2662	1800	2107	3171
			110170	338	234	355	405	312	338	521	331	347	433	249	342	522	281	332	487	460	420	403	520
			110013	1233	2645	3515	1853	3254	1346	4348	2262	2580	2417	2133	3737	2332	3022	2863	5312	933	3223	2935	3471
			110008	1054	815	1192	1384	1113	1184	1807	811	1321	921	931	287	1762	1027	1029	1996	1077	659	1336	1575
			109386	1445	971	1317	1151	1716	991	1657	798	1509	2475	1000	685	1371	1262	1250	1590	1545	1890	1258	1170
			107960	2663	2466	3148	1240	3459	2921	4510	1905	3043	4026	2013	2233	3172	1649	2657	4664	2315	2763	3046	2592
			107276	5286	3063	4689	3656	1712	6860	8869	1381	4079	3023	2007	1908	4287	2640	7085	1782	1536	4907	4139	6894
			107274	1756	1304	1922	1786	1347	1322	1563	1454	1575	1327	1072	1783	1656	1109	1797	1548	1847	1951	1600	1513
			106936	966	1489	1150	1193	1019	1116	1058	1677	1122	1663	1427	1309	1090	1422	1159	1672	1006	856	1306	1646
			106697	632	781	1934	920	602	571	589	684	495	424	707	673	736	508	466	1012	640	789	901	3704
			105450	725	663	1124	818	650	790	782	811	788	740	582	648	1162	823	659	956	751	748	783	818
			104123	9170	12133	11652	13493	6462	13244	12406	14501	11559	8821	9386	12901	9700	8672	8387	9353	10555	445	14585	4547
			100730	2173	1337	1616	1888	1368	1449	2135	1346	1726	1120	1129	1642	1982	1792	2422	1529	1920	1491	1595	2332
			98101	967	722	441	421	217	1052	1117	193	185	149	304	161	183	348	120	124	190	109	187	536
			98027	984	1316	1739	1405	1601	1549	1635	1282	1047	1374	1493	1004	1820	739	818	1929	1845	1124	1328	1089
			97891	1300	948	1563	1256	1744	1667	2444	1100	1801	1878	1382	1356	1702	938	1663	2714	1359	1160	1560	1452
			97884	1163	1070	794	813	885	544	996	785	1437	1220	765	762	1722	894	862	843	781	943	1086	882
			97708	1251	1112	2045	1921	1626	1505	1309	1305	1372	1393	1625	1229	2075	869	1288	2261	1312	821	1730	1643
			95410	1010	923	1403	980	798	967	864	820	1135	655	746	821	1093	1019	1323	1201	989	1041	652	881
			91421	4141	56316	53485	75319	46657	50462	45238	59701	6476	64525	37864	75136	90271	12765	104345	61150	71973	32610	79522	4198
			88502	26676	23026	32811	28020	24678	26035	27233	22567	25371	23242	19733	21012	25773	25473	29027	23053	28846	27616	26198	24666
			84721	20486	17255	23287	12204	16652	19600	21236	15966	15038	17621	14839	17515	18622	18669	19238	17573	22266	18914	17709	16887
			64712	1131	981	938	323	650	968	1288	1046	991	846	865	932	1135	338	903	756	1131	685	899	834
			62263	812	784	1372	750	912	286	597	555	366	771	873	379	1284	523	553	1285	578	1382	1223	1182
			50367	2447	329	1457	3391	533	2980	3227	3548	3164	2931	3376	3454	1919	2664	3204	808	2246	2674	2762	3518
			48428	6314	5920	7422	7259	5000	3625	5165	5234	5961	6874	5068	5137	5636	6471	6136	6543	7534	5622	5909	5770
			47492	1291	993	1210	939	982	864	1222	774	1178	1187	993	1259	1501	894	1104	925	1357	1273	1217	992
			47358	1211	882	1011	340	968	1053	1350	840	1144	859	849	826	848	818	1097	809	1125	917	1401	904
			47221	1949	1965	2263	608	1573	2095	3430	2398	3335	3191	4096	5980	6549	3241	3478	3568	3772	2942	2779	2456
			46292	2157	1630	2761	2422	1636	2111	2185	1568	2400	1977	1745	2128	1771	2036	2361	2031	2600	2094	2846	2166
			46272	2930	2441	4136	2213	3003	2250	2805	2287	2245	2568	2226	1923	3396	2192	3226	2881	1928	3593	2078	2690
			46128	2108	1942	2014	2106	1800	1842	1886	1321	1792	1531	1153	2223	2923	1475	1913	1930	1910	1720	1462	1705
			43734	1291	877	1210	1052	779	864	1130	643	875	1045	993	1259	1443	894	941	831	1357	931	1078	1255
			42525	831	1651	2998	1334	794	693	1501	782	1470	2093	610	1026	943	1809	949	528	1315	3088	1099	1457
			42187	3065	2968	3776	3117	3081	3114	3182	2838	3343	2804	1981	2807	2819	3018	3451	3189	3343	3190	3140	3620
			42003	1613	1052	2265	1491	1791	518	1033	515	535	889	1620	879	2841	867	1091	985	1051	2189	2164	2586
			41989	3420	3391	2408	2749	3951	2957	1669	2728	3284	3586	3462	2412	3463	3963	2988	1454	1531	5257	2808	1521
			41985	665	600	1773	587	529	472	1141	608	4860	715	530	751	836	1099	3078	1332	702	537	591	575
			41811	974	914	1120	774	799	945	548	951	1168	1424	1090	1092	1057	1057	1386	1077	1101	956	931	1036
			41808	935	1184	1216	1371	890	920	1231	1299	1381	1571	1243	1524	1383	1316	2117	1211	1959	1401	1201	1435
			41683	1428	1175	1143	854	1080	1013	1113	747	1593	1297	1074	1250	1534	831	1264	983	1201	1151	1702	979
			34146	10141	4203	3388	3078	2307	3026	6669	4487	2948	1516	23695	1961	2456	1599	971	1009	2214	3491	2928	5277
			34089	807	1610	1803	2120	827	1997	1604	1543	3821	1199	4113	2282	3737	1076	1005	2477	1404	2701	1297	1356
			33462	112	73	122	117	96	114	434	71	78	87	487	104	108	97	79	91	128	174	107	97
			33415	2299	2662	2503	2333	2303	2716	3272	2269	3997	2573	2538	2214	4986	2724	2564	2537	2234	2702	2582	1858
			31962	43117	51914	46386	30561	45640	38704	43804	49881	51485	51866	31619	53471	5116	62180	39789	51787	38539	50162	20023	28353
			31559	280	2355	990	381	549	289	527	2350	336	554	601	379	2768	1317	1276	1578	1890	1013	1714	657
			31554	755	864	872	1050	748	867	917	755	1355	1062	760	1074	995	842	845	656	1063	929	1114	849
			31408	17564	18004	20508	21555	22584	18023	21131	16446	17610	22382	17294	23324	20556	19977	25726	21951	22782	21445	20834	22469
			31359	3457	2386	4858	5044	3987	4805	4795	3404	4308	3502	3032	3689	4084	4377	3946	3439	4146	3825	3897	3582
			31285	5939	5406	7287	6628	4712	6951	6409	4150	6246	4934	5225	5172	5737	5510	7242	4938	6938	1629	6703	5245
			31223	1282	1387	1233	1400	1213	858	843	618	958	1354	1236	897	872	1160	559	879	1020	974	1361	863
			23635	12547	11662	14991	12098	10493	12102	13116	10805	9871	11441	8540	11942	11948	11765	13003	12665	14140	13138	10880	12092
			22863	8095	12358	13825	6618	11420	12274	2565	11983	5729	10796	11975	14339	3718	13869	10422	12161	10040	10993	10851	10374
			22444	1529	1286	1630	1367	939	1307	1682	1211	1322	692	1041	1274	1092	1299	1378	1259	1315	1356	1473	1316
			20297	880	1627	1433	883	781	1846	2241	1243	1289	526	939	1603	1051	1045	858	792	1587	800	2714	789
			18488	1074	1113	790	1294	1120	1191	1614	1073	1394	1409	1100	1005	832	883	1009	1000	1434	474	1441	1286
			17664	19108	9243	16813	12885	11108	2499	14721	2269	12940	15829	7872	13949	11361	2783	15526	3000	18817	19931	22969	16394
			17651	1502	1105	1751	1254	727	993	1635	725	1657	1245	913	409	1418	1457	1125	1201	1248	1138	1369	1358
			17541	190	140	191	108	221	113	267	218	159	165	169	130	305	160	242	258	180	175	215	178
			17068	3568	1556	5560	4319	3158	4863	4532	4191	4982	4587	4037	4213	5004	4369	4221	9614	3431	5786	4493	5782
			16794	1238	1207	1415	1045	1163	1361	1578	1378	1038	1005	1465	959	2036	1093	1486	1771	1131	1840	1603	1525
			16788	1406	1257	1327	1487	1718	835	1499	1304	1456	1535	1158	1253	1517	1030	285	1835	1330	1286	1564	1498
			16572	8100	6232	8494	6782	6274	4185	6865	5970	5090	7326	5768	5760	6292	7370	7408	6761	7873	6219	4134	5852
			14736	425	322	508	493	343	551	742	276	436	812	632	569	905	1112	1039	685	464	751	528	735
			12444	546	394	316	476	460	956	556	727	408	378	4196	467	425	289	397	373	597	423	319	613
			11523	1483	1973	1991	1698	1564	1686	2087	1775	1589	817	1925	1658	1269	1405	1243	1250	2180	1314	2170	1336
			8270	1959	1720	3037	4590	3631	4357	4921	3082	3498	3807	3620	2804	128	1988	2970	5050	2446	2287	2794	2170
			7490	744	1291	1345	803	941	1439	1309	739	1087	1066	772	851	491	1074	676	1220	797	1139	1156	652
			6767	876	981	1056	668	806	856	1197	827	807	765	802	467	1204	1175	1078	708	1052	899	964	962
			6646	5319	4941	2338	3539	5168	4592	5083	3164	7282	6214	4803	4443	3811	1569	5025	3981	5756	3174	7707	3014
			6376	972	2022	2201	966	2356	1368	2269	1135	1583	2818	1151	440	1359	1613	1215	2149	1343	4211	1517	1226
			6066	4333	3612	1590	3493	4357	4858	3926	3777	4429	3274	3336	4756	4441	3876	4029	5180	3827	5376	3202	5395
			5990	1302	1217	1081	1026	912	1013	1288	1288	1323	1340	967	886	865	1169	988	1082	1129	791	1109	1120
			5930	2004	4508	2643	2312	2551	3508	2671	5825	1779	1554	4544	3426	530	2595	3597	3320	6230	4623	4393	1988
			5837	2069	1884	2035	1782	1694	2092	1793	1536	2560	2529	1795	2551	1903	1462	2063	1643	2229	2550	2854	1785
			5691	3779	3575	2117	1784	5212	1983	1654	3135	1965	3451	1488	2017	2112	1913	1803	2324	2236	2533	1698	1886
			5483	1595	939	1034	1019	746	876	1175	1086	1370	933	914	807	992	907	1109	1093	976	1066	970	1177
			5471	6837	8394	9400	6193	6912	9649	8285	4041	10006	6279	6217	3349	7940	9027	8907	4282	7924	10511	8837	9912
			5396	14178	13330	23510	19611	7021	14342	13431	16486	11023	12233	18010	21724	3669	12818	21701	15010	14533	9872	15600	20392
			5346	9650	9809	11177	10294	7241	8441	9195	8038	10145	7644	6036	7857	8747	7840	7759	7826	9432	9159	8815	8795
			5276	50335	49212	37883	46129	37175	39144	51105	43097	51114	47751	38982	36059	36620	53603	41822	37499	32410	28658	28047	31148
			5269	1455	5248	5140	4208	5886	5013	6640	3578	7992	6789	5230	4635	9003	4251	5312	723	5853	5809	8673	4872
			5259	1640	1486	2486	2308	1319	1684	1642	1334	1728	1683	1511	2138	2135	1326	2254	1812	1471	1511	1617	1085
			5085	12481	6987	9698	11265	10988	1242	7412	6966	10137	11758	5709	12682	26007	11773	14415	24943	6828	11010	2633	13973
			4986	3501	3780	6313	2221	779	3404	5166	3691	4372	3522	1701	3650	3068	3768	3186	1904	3365	5226	3714	4157
			4945	2162	6189	11176	2565	5194	4628	7483	4471	5154	6501	7302	10472	9311	2373	7175	5496	4440	3665	824	7976
			4937	2782	2176	3745	3543	2031	2755	2492	2569	2936	2586	1896	3020	3746	2298	1967	2670	3097	2109	2726	3423
			4929	3153	3031	4249	4626	3477	3346	4550	4594	4409	4656	3455	4057	3618	3346	2748	3019	2760	4023	3221	3567
			4898	830	1062	827	1137	755	822	1193	975	972	1239	620	831	1088	760	848	883	1006	1096	746	893
			4887	1262	1562	1728	1783	1649	1221	1837	1644	2067	2419	1702	1636	1271	1765	1188	1674	1786	1747	1297	1487
			4871	2483	2342	2684	2682	1571	2717	4281	803	4709	4786	5411	8137	9050	4262	4757	4968	5536	3746	4087	3647
			4863	445	208	179	488	189	1392	1152	1258	839	277	2402	1139	290	166	271	162	1022	121	109	193
			4793	2889	2277	2639	2908	330	2412	4160	1897	2485	3128	2033	1935	221	1743	2489	4997	2762	2595	2295	2628
			4746	855	900	959	765	588	827	975	835	826	1229	692	786	978	1090	857	512	1342	1123	999	673
			4600	945	1157	888	959	614	926	1145	1092	1320	834	1214	1239	1081	742	928	979	402	876	1544	843
			4579	2805	5553	4905	4593	3655	5024	4032	4083	4077	5184	4139	4762	2339	5645	3268	4575	5313	5992	4409	4493
			4577	2163	2734	4998	3958	2828	3008	2871	2547	3012	1944	3398	3839	3561	2815	4227	3610	2755	2614	3444	3788
			4546	6104	5975	6704	8376	7060	7222	7923	4498	7457	9485	4994	7563	10984	6462	755	14235	4690	7147	4919	6853
			4543	7077	4508	4827	1393	3883	4027	3764	4933	4806	4207	6885	3841	7547	4597	6339	3718	3754	4875	3833	4813
			4536	3462	1519	6030	5280	3170	2589	3334	1375	3438	3795	3934	4498	5747	2900	4385	3616	1135	2685	3449	4254
			4531	1030	927	897	799	862	861	944	603	884	805	541	695	882	973	989	571	1157	684	794	712
			4219	5838	6100	5851	2799	7583	6712	9585	3039	7606	4411	3688	7069	8144	6644	6237	4712	8206	7771	7503	4160
			3465	1195	694	1154	577	988	714	841	1040	1069	944	1215	937	1621	1429	1212	532	1876	1185	940	1081
			3381	1619	1378	962	1044	1419	1317	1142	1304	2273	1692	1246	1897	1843	1607	1199	815	864	1694	1539	1294
			3228	8001	7821	10627	9873	2642	4088	11792	2217	3850	8068	7656	5777	6589	10417	8852	11065	12878	13983	8757	7599
			3029	268	1208	596	466	238	609	359	173	1361	358	1147	914	674	182	502	359	250	1087	304	532
			2936	19592	18427	26543	21164	17298	22180	22093	16628	21509	16515	16037	16161	20820	20647	19761	20451	19467	20192	20383	20600
			2806	537	769	844	597	282	999	1572	725	1012	1137	605	1378	529	1020	623	1016	1808	403	578	265
			2575	1211	1029	1011	907	968	1053	1038	840	902	1008	849	865	1027	1008	1097	809	1290	491	1192	904
			2476	4731	5935	6080	4812	5484	6095	6276	5163	7469	6168	5779	5451	4109	6920	4899	6667	7155	6473	4899	6007
			2233	837	703	873	740	764	872	1182	769	1032	739	841	924	964	714	1164	788	1077	808	872	450
			2097	9670	10155	11963	9552	10743	10876	12674	9045	11333	9796	7851	7458	9188	8920	9668	7960	11989	9248	11874	9184
			2061	13090	12334	15347	11683	12145	12790	12394	10573	12799	11180	9963	11394	11947	13790	12712	11487	13293	12696	12310	11259
			2001	2483	665	766	366	767	451	785	2508	5951	261	4480	889	572	320	497	523	609	723	522	396
			1996	2780	2662	2503	2333	2520	2716	2669	1968	3486	2573	2175	1871	4654	2215	2073	2537	2852	2260	2582	1858
			1981	3938	4038	3559	1442	3198	13631	4188	7035	3899	2994	7964	3442	3280	3712	3043	3704	4704	3145	3590	3237
			1941	6456	6670	8299	6322	3253	1581	6002	6983	6974	7293	4479	6887	6697	8422	7768	8330	6087	8860	5682	8030
			1912	2854	2364	2918	3463	2778	2841	2635	2547	3055	2460	1567	3099	3434	2573	3258	2792	2708	2173	2766	1394
			1878	5067	5162	7294	6726	5240	6495	6167	5359	3846	5599	5040	6226	3414	6370	6932	5501	6857	5895	6167	5891
			1875	5614	5051	7909	7448	3769	5856	6209	4251	2579	4473	5312	7502	7225	5654	7238	3714	5478	5766	6590	7551
			1704	1476	3860	2236	2045	1023	1879	2045	1143	1973	1438	4353	3719	1242	1322	1732	640	1418	3035	1679	2789
			1700	1209	915	1100	927	886	658	1114	754	877	719	252	791	897	828	1102	808	997	659	861	1126
			1029	27817	6161	23696	13585	6714	18416	32061	8187	26366	21845	23455	28689	32652	28844	29170	27250	32343	32004	34221	23620
			915	10328	12096	10265	15031	9202	14734	22877	11530	11665	13569	15378	11396	11597	12553	9028	18624	17652	9747	10619	11316
			892	5191	2012	4700	3437	1712	6512	6639	1381	3791	2291	2007	2102	2991	2500	5995	1537	1536	4907	4139	6029
			816	1798	1334	1557	1556	971	1566	1314	1219	1669	1924	1357	1981	2252	1491	1702	1665	1250	1103	1672	1630
			812	579	799	991	1011	803	1058	894	1012	1289	450	638	834	339	1055	566	440	747	851	932	461
			657	20357	10967	18347	13156	11801	2499	15081	2603	15408	16593	8693	13656	12915	2485	16143	3217	20646	21068	23098	17043
			592	1465	1815	1501	2273	1067	1761	1678	1412	520	2024	1595	1777	570	1506	1439	904	1794	2058	2084	1890
 		                           	573	5974	18367	26253	22892	16267	15032	17602	13061	4812	18239	10777	19910	19503	15536	6347	18074	11691	15540	10203	18236
			473	2317	2400	1513	1446	1922	2082	3024	1903	1619	1675	1893	1739	1756	814	1612	1503	2300	1769	2196	1743
		                           	462	2411	1737	2064	1752	1978	1583	1976	1433	1445	1681	1660	1658	1736	2201	1460	1650	2517	1417	2103	1637
			458	4019	2320	3074	4576	2209	4718	3894	3248	3994	4756	5540	4900	3555	4257	3667	2329	5951	657	2571	1782
			453	80135	49083	73254	25414	50771	62041	72344	67935	44804	60549	49223	64469	90982	39574	104709	62973	74795	52786	75825	85672
			443	47883	30022	42647	44890	40293	34556	28946	34330	30368	30887	15729	21533	36456	41560	39990	46782	20555	45313	43751	33599
